ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest secondary,secondary_school_ranking
ID469063014,19 Osborne Av,GLADSTONE PARK,749000.0,h,8/07/2017,4,2.0,2.0,561.0,49.0,-37.68269,144.88601,22254,2960.6145655348064,33.0,False,1412.0,6364.0,699.3333333333334,Gladstone Park Primary School,498.5552778631043,not ranked,Gladstone Park Secondary College,862.653743988698,not ranked
ID872846917,6 Reynolds Av,WHEELERS HILL,1490000.0,h,22/07/2017,5,3.0,4.0,677.0,109.0,-37.90893,145.18489,19914,5213.917525768098,37.44444444444444,False,313.3333333333333,545.3333333333334,65.66666666666667,Waverley Meadows Primary School,650.3131259960853,not ranked,Wheelers Hill Secondary College,306.78592903426966,not ranked
ID645496122,60 Carrington Cr,CARRUM DOWNS,578000.0,h,16/09/2017,3,2.0,2.0,673.0,14.0,-38.1046,145.19339,19856,5434.183853691565,66.66666666666667,False,3767.6666666666665,18925.0,2042.3333333333333,Rowellyn Park Primary School,84.29623642268365,not ranked,Carrum Downs Secondary College,1101.634150330832,not ranked
ID836981169,83 Pindara Bvd,LANGWARRIN,965000.0,h,26/08/2017,4,2.0,6.0,869.0,12.0,-38.14508,145.18787,19856,5285.871103255479,66.66666666666667,False,313.3333333333333,545.3333333333334,65.66666666666667,St Jude's School,1169.7616026778862,not ranked,Elisabeth Murdoch College,1594.7986748615776,296
ID661961893,102 Vincent Dr,SOUTH MORANG,500000.0,h,22/07/2017,3,2.0,2.0,330.0,11.0,-37.64027,145.08745,52159,591.0210552403563,51.142857142857146,False,440.0,1116.3333333333333,187.33333333333334,Marymede Catholic College,462.93287042265615,not ranked,Marymede Catholic College,462.93287042265615,231
ID361333139,38 Armstrong Dr,ROWVILLE,970000.0,h,12/08/2017,5,3.0,2.0,725.0,44.0,-37.92739,145.25705,19867,5881.509829655432,53.333333333333336,False,705.3333333333334,5479.666666666667,335.0,St Simon's School,1046.873075320348,not ranked,Rowville Secondary College,1795.634564194291,423
ID406236191,18 Yvette Dr,ROWVILLE,860000.0,h,8/07/2017,3,2.0,2.0,537.0,18.0,-37.92778,145.24796,19867,6530.369841305038,53.333333333333336,False,959.0,4476.666666666667,324.0,St Simon's School,329.0194857153157,not ranked,Rowville Secondary College,1048.3702370512515,423
ID898370424,1 Scarborough Pl,KENSINGTON,650000.0,t,4/06/2016,2,1.0,1.0,79.0,49.0,-37.7914,144.9344,19972,354.93271351760575,17.0,False,1071.3333333333333,5783.666666666667,419.6666666666667,Debney Meadows Primary School,606.3631090076902,not ranked,St Aloysius College,763.7972791951346,170
ID441568418,18 Melrose St,NORTH MELBOURNE,1010000.0,h,19/11/2016,2,2.0,0.0,109.0,119.0,-37.795,144.942,19972,519.6056053187738,17.0,False,555.6666666666666,1129.0,160.66666666666666,St Michael's School,418.45191837558826,155,St Aloysius College,246.95734195254843,170
ID743689290,41 Dellfield Dr,TEMPLESTOWE LOWER,1165000.0,h,3/12/2016,4,2.0,4.0,673.0,47.0,-37.7647,145.1246,19986,5506.1807927427535,43.77777777777778,False,1923.6666666666667,8979.333333333334,620.3333333333334,St Kevin's School,411.42611520991403,130,Templestowe College,364.6476651175898,307
ID563658306,4/129 Mountain View Rd,BRIAR HILL,625000.0,t,19/08/2017,2,2.0,1.0,189.0,13.0,-37.70835,145.11795,19986,834.5625679967826,43.77777777777778,False,52.333333333333336,131.33333333333334,10.333333333333334,Briar Hill Primary School,152.51878317659913,348,Montmorency Secondary College,743.0644861254838,not ranked
ID602292871,1 Beacon Ct,TEMPLESTOWE LOWER,975000.0,h,19/11/2016,4,2.0,2.0,953.0,44.0,-37.7625,145.1256,19986,5266.871455074275,43.77777777777778,False,958.6666666666666,5673.0,628.0,St Kevin's School,276.8440452570596,130,Templestowe College,620.4470466744859,307
ID483356133,20 Ramptons Rd,ELTHAM NORTH,850000.0,h,29/07/2017,5,2.0,1.0,813.0,39.0,-37.7068,145.13232,19986,1341.5567237833543,43.77777777777778,False,330.3333333333333,1855.0,82.0,Sherbourne Primary School,306.73078371460207,not ranked,Catholic Ladies' College Ltd,1121.1572183112191,not ranked
ID387580323,12 Yangoora Pl,GREENSBOROUGH,900000.0,h,29/07/2017,4,3.0,1.0,807.0,44.0,-37.70077,145.12743,19986,1698.834460833009,43.77777777777778,False,512.0,1119.6666666666667,175.66666666666666,Holy Trinity Primary School,753.4393772172749,32,Catholic Ladies' College Ltd,1857.9732788046736,not ranked
ID393101506,2/111 Marlborough St,BENTLEIGH EAST,800000.0,u,18/06/2016,3,2.0,2.0,252.0,25.0,-37.9085,145.0683,19918,1723.5362610018053,27.607142857142858,False,136.33333333333334,302.6666666666667,42.0,St Patrick's School,794.6530629085539,346,Sacred Heart Girls' College,1713.8278356573896,93
ID908322004,1/547 Neerim Rd,HUGHESDALE,1340000.0,t,13/05/2017,4,4.0,2.0,370.0,13.0,-37.8919,145.0781,19918,334.3726488020587,27.607142857142858,False,959.0,4476.666666666667,324.0,Oakleigh Grammar,608.9380804301137,217,Oakleigh Grammar,608.9380804301137,270
ID922189091,3/59 Poath Rd,MURRUMBEENA,692000.0,h,25/02/2017,2,1.0,2.0,0.0,28.0,-37.8929,145.0765,19918,242.0449892045664,27.607142857142858,False,1412.0,6364.0,699.3333333333334,Oakleigh Grammar,648.2082086731499,217,Oakleigh Grammar,648.2082086731499,270
ID772380407,11 Euston Rd,HUGHESDALE,2190000.0,h,20/05/2017,4,3.0,4.0,695.0,13.0,-37.8938,145.0785,19918,142.34065748066095,27.607142857142858,False,2047.6666666666667,9171.0,742.3333333333334,Oakleigh Grammar,446.0456388018418,217,Oakleigh Grammar,446.0456388018418,270
ID637047733,4/16 Rosella St,MURRUMBEENA,680000.0,u,7/05/2016,2,1.0,2.0,275.0,44.0,-37.8936,145.0725,19918,473.1056619195894,27.607142857142858,False,584.3333333333334,2731.6666666666665,211.66666666666666,Murrumbeena Primary School,847.2398877507,80,Oakleigh Grammar,942.1462848246078,270
ID889859484,112/86 Altona St,KENSINGTON,438000.0,u,8/07/2017,2,1.0,1.0,4267.0,17.0,-37.79662,144.9254,20026,324.0869274466362,6.4,False,1021.6666666666666,5132.0,325.0,Holy Rosary School,318.8961006989008,437,Kensington Community High School,969.8082519499468,not ranked
ID156309569,20 Glenora Av,CROYDON,1150000.0,h,29/07/2017,2,1.0,2.0,1800.0,29.0,-37.79578,145.27461,19878,528.0846066438573,45.90909090909091,False,298.0,735.0,154.0,Sacred Heart School,248.55280674737782,203,Croydon Community School,480.3699374496737,547
ID997462143,6/157 Beach St,PORT MELBOURNE,1100000.0,u,7/05/2016,2,2.0,1.0,0.0,13.0,-37.8392,144.9257,19995,3623.6831267559423,14.307692307692308,False,925.6666666666666,4701.333333333333,308.6666666666667,Port Melbourne Primary School,833.6317628333843,325,Albert Park College,2003.5015581787409,131
ID443318984,14A Kernot St,SPOTSWOOD,775000.0,h,25/02/2017,3,1.0,1.0,435.0,19.0,-37.8279,144.873,19995,1177.3090730247075,14.307692307692308,False,119.33333333333333,452.3333333333333,22.0,St Margaret Mary's School,436.43247847591965,483,Emmanuel College,2723.1112346905834,180
ID953130633,116 The Avenue,SPOTSWOOD,1035000.0,h,19/11/2016,3,1.0,2.0,675.0,99.0,-37.8261,144.872,19995,1325.1845774274725,14.307692307692308,False,3703.6666666666665,18944.0,2039.3333333333333,Wembley Primary School,602.5442936204068,222,Emmanuel College,2675.1062085555127,180
ID460924294,2306/265 Exhibition St,MELBOURNE,780000.0,u,4/06/2016,2,2.0,1.0,0.0,22.0,-37.8095,144.9691,19843,377.1659132154028,6.098837209302325,False,2489.6666666666665,11817.333333333334,1268.6666666666667,Carlton Gardens Primary School,830.4372865359071,199,Stott's Colleges,260.3458693668673,not ranked
ID469394556,73 Palmerston St,CARLTON,1162000.0,h,27/11/2016,4,1.0,0.0,121.0,129.0,-37.7967,144.9724,19843,1598.4835875745496,6.098837209302325,False,958.6666666666666,5673.0,628.0,Carlton Primary School,210.61957350661626,not ranked,Academy of Mary Immaculate,800.1989564037954,144
ID516969287,14 Marjory St,THOMASTOWN,631000.0,h,22/07/2017,3,1.0,2.0,584.0,54.0,-37.6819,145.02293999999995,20007,782.5962604072606,40.125,False,326.6666666666667,1234.6666666666667,99.0,Thomastown East Primary School,246.01760336134777,20,Lalor Secondary College,1231.3677901834737,378
ID532479144,11 Asquith St,RESERVOIR,750000.0,h,3/09/2017,4,1.0,6.0,953.0,119.0,-37.69693,145.0079,20008,419.17757609497716,38.125,False,330.3333333333333,1855.0,82.0,William Ruthven Primary School,451.7675764982124,not ranked,William Ruthven Secondary College,452.4561070939449,not ranked
ID205905911,6/30 Warrenwood Pl,LANGWARRIN,400000.0,u,17/06/2017,2,1.0,1.0,196.0,7.0,-38.16439,145.1978,19855,6708.034654279541,68.66666666666667,False,1666.0,9333.666666666666,523.0,Langwarrin Primary School,826.0051130263737,not ranked,Elisabeth Murdoch College,875.7782161863317,296
ID689140521,50 Towerhill Rd,FRANKSTON,755000.0,h,15/07/2017,4,1.0,1.0,622.0,59.0,-38.16146,145.12997,19855,2082.8620822250214,68.66666666666667,False,1471.0,7759.666666666667,779.6666666666666,Overport Primary School,283.83600172968,not ranked,Frankston High School,135.04983054221336,87
ID881675388,3 Diosma Ct,FRANKSTON SOUTH,1155000.0,h,3/09/2017,3,2.0,2.0,2405.0,39.0,-38.16457,145.12421,19855,2408.2864814068766,68.66666666666667,False,959.0,4476.666666666667,324.0,Overport Primary School,514.6992868673619,not ranked,Frankston High School,623.6243954214386,87
ID122032823,40 Anzac Av,HURSTBRIDGE,790000.0,h,12/08/2017,5,2.0,2.0,1034.0,34.0,-37.63826,145.1991,19990,637.0964269792386,60.0,False,663.0,4010.0,377.0,Hurstbridge Primary School,276.8649636282137,not ranked,Diamond Valley College,4755.048666668348,358
ID425125626,3 Milton Wy,HURSTBRIDGE,600000.0,h,9/09/2017,3,2.0,2.0,785.0,44.0,-37.637,145.20166,19990,890.9745097845623,60.0,False,1593.3333333333333,6648.333333333333,530.0,Hurstbridge Primary School,335.3449066704724,not ranked,Diamond Valley College,5002.111612160832,358
ID197798955,98 Wonga Rd,RINGWOOD,999999.0,h,23/09/2017,4,2.0,2.0,657.0,7.0,-37.79053,145.2472,19879,2400.876758856696,41.75,False,885.0,1901.0,227.66666666666666,Kalinda Primary School,684.7736073664508,not ranked,Yarra Valley Grammar,1228.0929471317984,not ranked
ID436492217,1 Heape Wy,RINGWOOD NORTH,1100000.0,h,23/09/2017,5,3.0,2.0,649.0,7.0,-37.78958,145.23886000000005,19879,2684.0629357154953,41.75,False,717.3333333333334,1763.0,318.6666666666667,Holy Spirit School,440.8973271927843,496,Norwood Secondary College,1137.6862727626417,219
ID478365422,64 Tucker Rd,BENTLEIGH,1095000.0,h,17/09/2016,3,2.0,1.0,581.0,54.0,-37.9286,145.0495,19938,1290.42320555349,37.36363636363637,False,3703.6666666666665,18944.0,2039.3333333333333,Tucker Road Bentleigh Primary School,441.00973263853587,380,Our Lady of the Sacred Heart College,898.2806744053765,not ranked
ID462340157,4 Leckie St,BENTLEIGH,1327500.0,h,16/04/2016,3,1.0,2.0,700.0,11.0,-37.9228,145.0476,19938,1096.7639885236895,37.36363636363637,False,1100.6666666666667,3636.3333333333335,457.3333333333333,St Paul's School,538.642402008124,211,Our Lady of the Sacred Heart College,747.0310979699238,not ranked
ID853906119,22 Hutchinson St,BENTLEIGH,1385000.0,h,28/08/2016,5,2.0,2.0,664.0,69.0,-37.9241,145.048,19938,1106.4278644062047,37.36363636363637,False,958.6666666666666,5673.0,628.0,St Paul's School,591.0212243373126,211,Our Lady of the Sacred Heart College,730.2648702027752,not ranked
ID952331376,5 Tuxen Ct,BRIGHTON EAST,1655000.0,h,27/11/2016,5,2.0,2.0,679.0,69.0,-37.9291,145.0283,19938,767.9709674267087,37.36363636363637,False,50.333333333333336,112.66666666666667,19.333333333333332,Bentleigh West Primary School,957.375780985546,31,Our Lady of the Sacred Heart College,1089.1645955538706,not ranked
ID777367109,21 Conley St,NOBLE PARK,660000.0,h,24/06/2017,3,1.0,2.0,550.0,59.0,-37.98298,145.17932,19889,1199.0440065746975,46.833333333333336,False,84.33333333333333,293.3333333333333,23.0,Wallarano Primary School,834.0504367980075,460,Noble Park Secondary College,1446.586279112181,439
ID338780831,24 Crawford Av,DANDENONG NORTH,614000.0,h,8/07/2017,4,2.0,2.0,680.0,11.0,-37.967,145.19658,19889,1326.8439981791803,46.833333333333336,False,591.6666666666666,1189.6666666666667,177.33333333333334,Yarraman Oaks Primary School,575.1822342522623,not ranked,Lyndale Secondary College,1277.1229644043328,419
ID569991499,27 Metung St,BALWYN,2410000.0,h,24/09/2016,4,2.0,1.0,685.0,79.0,-37.8056,145.071,19892,2272.5627579408933,21.833333333333332,False,136.33333333333334,302.6666666666667,42.0,Deepdene Primary School,902.4247510307436,42,Balwyn High School,1000.1347367165778,44
ID522674656,47 Naroo St,BALWYN,1750000.0,h,27/11/2016,3,2.0,3.0,613.0,76.0,-37.8056,145.0688,19892,2259.726706929092,21.833333333333332,False,2489.6666666666665,11817.333333333334,1268.6666666666667,Deepdene Primary School,723.5647423952821,42,Balwyn High School,1110.9460918857685,44
ID847104689,33a Durrant St,BRIGHTON,1532000.0,h,22/08/2016,2,1.0,2.0,411.0,109.0,-37.9095,145.004,19952,527.8966832619062,24.5,False,1150.6666666666667,7827.0,922.3333333333334,Brighton Primary School,396.19913186644084,342,Firbank Grammar School,725.7141532953947,29
ID916631920,638 Hawthorn Rd,BRIGHTON EAST,2000000.0,h,12/08/2017,4,2.0,2.0,619.0,111.0,-37.90344,145.01856,19952,1410.6113004562617,24.5,False,1245.0,3886.0,447.6666666666667,Gardenvale Primary School,339.0244217646802,138,Japanese School of Melbourne,1226.1642386918857,not ranked
ID286263817,14 Hancock Dr,FERNTREE GULLY,791100.0,h,23/09/2017,3,2.0,2.0,640.0,39.0,-37.89335,145.27924,19868,1913.3822970616536,50.333333333333336,False,142.0,344.6666666666667,39.333333333333336,Mountain Gate Primary School,1195.163375479223,164,St Joseph's College,1428.5839740183735,126
ID526578918,48 Majestic Bvd,CRANBOURNE,720008.0,h,26/08/2017,5,3.0,2.0,528.0,13.0,-38.08902,145.29006,19886,1434.451990339013,63.333333333333336,False,1253.6666666666667,7401.333333333333,484.6666666666667,Cranbourne Carlisle Primary School,187.4247096695204,not ranked,Cranbourne Secondary College,2095.6543510530637,381
ID472440875,35 Fugosia St,DOVETON,508000.0,h,29/07/2017,3,1.0,2.0,680.0,54.0,-37.99581,145.24098,22250,2817.9600682240134,48.666666666666664,False,1173.6666666666667,8523.666666666666,974.6666666666666,Holy Family School,626.4632528644164,not ranked,Doveton College,733.7585248237622,not ranked
ID660603532,53 Ronald St,COBURG NORTH,735000.0,h,4/03/2017,3,1.0,1.0,427.0,9.0,-37.7303,144.9773,19964,1322.579586395946,33.0,False,330.3333333333333,1855.0,82.0,Newlands Primary School,711.4102212798689,not ranked,Mercy College,1121.5147134181545,349
ID226796070,271 Heidelberg Rd,NORTHCOTE,1300000.0,h,23/09/2017,2,1.0,0.0,320.0,99.0,-37.78398,145.01124,19929,595.1655110386861,20.0,False,1841.6666666666667,9184.666666666666,533.3333333333334,Spensley Street Primary School,719.3676448380221,not ranked,Santa Maria College,1701.1996329510575,137
ID850976041,118 Westgarth St,NORTHCOTE,1822000.0,h,13/05/2017,4,1.0,8.0,728.0,119.0,-37.7825,145.0072,19929,379.9783640594041,20.0,False,256.0,511.3333333333333,54.666666666666664,Spensley Street Primary School,560.2162221746676,not ranked,Santa Maria College,1414.187343076801,137
ID499531498,34 Oamaru St,NORTHCOTE,1160000.0,h,16/04/2016,3,3.0,2.0,425.0,99.0,-37.7684,145.0099,19929,1209.6428092153167,20.0,False,278.0,489.0,65.0,Wales Street Primary School,772.7009279830876,175,Santa Maria College,688.2657841666897,137
ID211187393,3 Atkinson St,NORTHCOTE,1080000.0,h,28/08/2016,3,1.0,1.0,348.0,109.0,-37.7799,145.011,19929,255.326197508347,20.0,False,703.6666666666666,1502.0,135.66666666666666,Westgarth Primary School,612.1304083532387,115,Santa Maria College,1300.2671277953698,137
ID122048267,103 Cassinia Cr,MEADOW HEIGHTS,430000.0,h,15/07/2017,3,1.0,2.0,522.0,59.0,-37.64683,144.91106000000005,44817,2058.0426679833545,43.0,False,101.33333333333333,253.66666666666666,33.0,Meadow Heights Primary School,1195.6341617974772,not ranked,St Mary's Coptic Orthodox College,2039.1651269595318,not ranked
ID283769166,25 Percy St,BALWYN,2550000.0,h,10/12/2016,5,3.0,2.0,642.0,89.0,-37.8096,145.0735,19893,1790.7950750344003,23.818181818181817,False,1566.6666666666667,8895.333333333334,491.0,Balwyn Primary School,844.50395711254,16,Fintona Girls' School,862.0610191044874,not ranked
ID882344093,1/74 Balwyn Rd,BALWYN,1100000.0,t,28/05/2016,3,2.0,1.0,259.0,79.0,-37.8161,145.0809,19893,933.8491541401366,23.818181818181817,False,268.3333333333333,736.0,128.33333333333334,Fintona Girls' School,116.37741569221727,5,Fintona Girls' School,116.37741569221727,not ranked
ID371599577,13 Sussex St,SEAHOLME,1415000.0,h,17/09/2016,5,3.0,6.0,705.0,14.0,-37.864,144.8437,19927,490.9329026693022,24.166666666666668,False,97.66666666666667,243.0,33.0,Seaholme Primary School,334.2560477834468,425,Altona College,2214.671764480134,not ranked
ID876914740,6/371 Toorak Rd,SOUTH YARRA,1880000.0,u,3/12/2016,3,2.0,2.0,0.0,51.0,-37.8399,145.0003,19947,546.7062035436019,16.384615384615383,False,703.6666666666666,1502.0,135.66666666666666,Toorak Primary School,1022.4959571327432,83,Melbourne High School,555.8754301185095,2
ID743494431,2/12 Kensington Rd,SOUTH YARRA,980000.0,u,12/08/2017,2,1.0,0.0,0.0,59.0,-37.83873,145.00133,19947,656.3093590588918,16.384615384615383,False,84.33333333333333,293.3333333333333,23.0,Toorak Primary School,1033.337423669448,83,Melbourne High School,569.647075478613,2
ID503428888,15 Yarra St,YARRA GLEN,620000.0,h,22/07/2017,3,2.0,1.0,863.0,44.0,-37.65391,145.37389,19876,11543.296590372158,55.25,False,1666.0,9333.666666666666,523.0,Yarra Glen Primary School,485.8518068868427,not ranked,Lilydale Heights College,10623.875495909613,498
ID325870577,53 Queens Pde,FAWKNER,783000.0,h,10/12/2016,3,2.0,1.0,603.0,79.0,-37.7194,144.9678,19963,596.1269826261415,35.0,False,271.6666666666667,771.6666666666666,74.0,St Mark's School,506.34491742376395,300,Mercy College,1257.0226628017513,349
ID448890023,9 Bawden Ct,PASCOE VALE,770000.0,h,13/05/2017,4,1.0,2.0,596.0,59.0,-37.7195,144.9456,19963,1392.796282332947,35.0,False,885.0,1901.0,227.66666666666666,Pascoe Vale North Primary School,320.32045986246544,not ranked,Pascoe Vale Girls Secondary College,915.176878771383,not ranked
ID568006413,137 East Rd,SEAFORD,512000.0,h,26/08/2017,3,1.0,1.0,576.0,36.0,-38.10505,145.15328,19857,2197.1792152559997,63.666666666666664,False,1841.6666666666667,9184.666666666666,533.3333333333334,Seaford Park Primary School,101.61698179700855,not ranked,Monterey Secondary College,2395.8314381719474,507
ID552912257,7 Tottenham Gr,MULGRAVE,1030000.0,h,29/07/2017,4,2.0,2.0,492.0,49.0,-37.92299000000001,145.19156,19913,4461.848251597103,39.91304347826087,False,941.3333333333334,5813.0,575.6666666666666,St Justin's School,583.8659056274023,498,Wheelers Hill Secondary College,1671.4728722220566,not ranked
ID799016288,10 Sheridan Wy,ROXBURGH PARK,490000.0,h,29/07/2017,3,2.0,2.0,400.0,23.0,-37.62584,144.92506,40220,1653.5191899062138,45.0,False,2047.6666666666667,9171.0,742.3333333333334,Good Samaritan Catholic Primary School,858.9357314018868,not ranked,Roxburgh College,689.0161073119441,451
ID678078611,65 Huskisson Av,LALOR,652000.0,h,23/09/2017,3,1.0,2.0,533.0,39.0,-37.6605,145.01218,20006,741.5718080340622,42.125,False,298.0,735.0,154.0,St Catherine's School,971.3404226587686,117,Peter Lalor Secondary College,718.2463017873092,not ranked
ID157069502,12 Gordon Ct,RINGWOOD,1450000.0,h,12/08/2017,3,2.0,2.0,1555.0,79.0,-37.8357,145.22564,19871,1854.766349867997,41.2,False,2006.6666666666667,7754.333333333333,1051.3333333333333,Marlborough Primary School,646.828166292434,374,Heathmont College,644.1970910830946,433
